id,label,number,X,Y,local_density
c872,Hydrodynamic Estimation,869,17055.933837452398,43555.95556109921,8
c66,Cardiac algorithm optimization,2485,49046.208632414084,33244.36347276124,8
c1800,Virtual Rehab Revolution,1463,44105.41380588552,28513.180187325303,8
c960,Enhanced molecular dynamics,1201,28380.03383098971,39697.89641959741,8
c1509,Microbial impact analysis,1660,38775.27463566864,41866.750283154455,8
c61,Truss optimization algorithms,540,15411.755180914166,29656.29758598829,8
c3264,Multiple-Instance Learning,2657,37731.01725881068,25400.677402528614,8
c2430,Muscle force estimation,1491,43300.46106038634,28984.529879416557,8
c3818,Algorithmic Optimization,586,17338.029965528454,32911.57435120061,8
c3244,Neural robot navigation,235,20449.782587387755,22474.264889608225,8
c4054,Porous material analysis,801,16564.436687017405,40809.117861816645,8
c1578,Coastline monitoring,926,20823.600060564102,45544.04373950168,8
c3285,Multi-sensor fusion,3635,26930.32751514382,19880.585219382312,8
c4041,CAD for breast cancer,2003,41145.71275154841,44885.32778046067,8
c727,Motor skill algorithms,1395,42304.53170242641,28486.572825276617,8
c3710,Pipeline inspection robots,205,19480.918116941273,25678.172886944754,8
c3805,Optimizing Drying Processes,588,17192.290147297354,33204.28798452395,8
c1524,Algorithmic cancer research,2388,47980.617977639165,37527.371578498176,8
c2551,CTA optimization,1909,40609.0083745368,47801.35714503152,8
c3104,Concussion analysis,2519,47183.01057771071,31772.018480083883,8
c2317,Cognitive state classification,2528,48346.56182795911,30978.203243410193,8
c955,Integrated Energy Networks,359,9496.133377858889,22552.027002041414,8
c1166,Enhancing Breast Mass Diagnosis,1990,42799.71641737699,46130.77448210237,8
c2672,Neural network optimization,3933,22648.94057678106,25364.43759644161,8
c3236,Stent optimization,1888,39161.33014640637,45465.42253436911,8
c2593,Efficient waveguide analysis,752,20938.859874772264,36511.19287701253,8
c2199,Anemia screening algorithms,2212,47931.21079920669,38958.88121206776,8
c3255,Algorithmic influence,2924,43586.31530547052,19039.343550127698,8
c2793,Algorithmic data analysis,1783,31138.91460952582,41061.406699355626,8
c3984,Dengue outbreak forecasting,2636,43798.314827039685,33944.768926163495,8
c476,Cancer algorithm revolution,2179,43779.39549382693,38703.727969806554,8
c2061,Biomass Pyrolysis Modeling,729,15537.112138985161,37865.41549692074,8
c3192,Brake optimization,475,13115.380890067554,27772.855071622944,8
c2382,Enhanced biosensing,1213,28602.5503143017,41326.201805557735,8
c2571,Crystal structure determination,1212,28133.216977193333,41556.217466362024,8
c1108,Seismic data optimization,826,14670.976548266288,41459.1735998778,8
c582,Ion Channel Insights,1594,40429.039371619925,37298.71976338269,8
c1842,Metal artifact reduction,1851,37512.57995937256,48707.19112834925,8
c687,Toxicity prediction,1690,36948.1534192798,41213.78537268259,8
c2218,Tabu search superiority,3793,19801.05378904642,14545.431001047453,8
c1017,Underwater navigation algorithms,193,17952.775970190014,25697.289763151457,8
c1621,Gamma-ray analysis,1835,30119.898290949055,47192.85317037861,8
c2126,Algorithmic blood pressure,2498,48108.914961016286,34157.41988234523,8
c1263,Causal drug assessment,2469,49500.89729086835,33480.92958275977,8
c1759,Nucleic Acid Algorithms,1722,36117.501100757145,40026.79194986483,8
c3479,Traffic forecasting,3901,22351.741045459876,20859.7598420364,8
c3301,Fluid Mechanics Optimization,528,13363.639882888041,30092.21552117029,8
c1766,Pathogen detection revolution,1623,42676.547089750384,39623.48258170806,8
c2373,Solar panel defect detection,103,20177.78739601768,33327.14635807374,8
c1900,COVID-19 Algorithm Analysis,2359,48707.22945538482,37946.62264761949,8
c1676,Speech Recognition,2953,43121.10583287102,23670.78403526464,8
c1421,Optimizing machining operations,565,16003.576805815565,30348.25947927661,8
c3315,Zero-inflated count analysis,1526,38364.60091513033,27780.753591713386,8
c3118,Crack detection,68,22719.341014181933,35524.544520779324,8
c3675,Optimizing Mental Health Treatment,1484,43773.75215506378,31234.090630215396,8
c1736,Sphere packing analysis,1148,23957.47850316214,39051.499915151886,8
c1995,Energy efficiency optimization,482,13467.113286024072,28032.490566594166,8
c2328,Blood disorder algorithms,2330,49583.34772874125,39199.04117989445,8
c1336,Autonomous vehicle algorithms,237,21023.869490154277,22517.471453683997,8
c2728,Optimizing TSP algorithms,3651,21436.606567758263,16245.863637868728,8
c847,Algorithmic advancements,2643,36829.064414033426,26504.38562880752,8
c3760,Text analysis algorithms,2933,43398.61210302244,19689.761637192496,8
c1694,Oscillation analysis,332,10710.460044066971,24515.111169793414,8
c2329,Signal Enhancement,3944,22678.729355264288,26134.923690156214,8
c2616,Array Signal Processing,3873,23406.620044150088,20121.20106495169,8
c3401,Mesh generation algorithms,77,24172.40375209516,32987.788839702065,8
c2134,Retinal disease diagnosis,1938,40757.58923244436,51485.83879066013,8
c3896,X-ray Pulsar Navigation,3961,19807.06494731112,27808.833848578106,8
c1360,PPG Signal Analysis,2520,47031.18060055759,31683.862676598965,8
c366,PCA algorithm advancements,2688,34972.54053838672,27555.60369530358,8
c3714,Cancer blood tests,2122,45826.88848724622,41689.559597117426,8
c606,Chemical reaction simulation,1260,31926.99476681419,37342.5745697651,8
c1177,Bone age assessment,2037,42907.33278606491,44645.2577579703,8
c3916,Egg quality assessment,1034,27664.74666414567,46189.497879713934,8
c1314,Reinforcement Control,229,18925.531955462873,22538.338375113137,8
c2052,Algorithmic Healthcare,2264,48896.3949741798,40618.95544732165,8
c486,AI in gaming,3030,34288.24078672845,19145.02848591192,8
c230,Enhancing radar algorithms,72,22938.331630637527,33555.46111405108,8
c3308,Radiation therapy automation,1853,38057.60843908623,49543.84869265673,8
c530,Smart Farming,931,22708.693316027427,45353.73130046045,8
c2931,Voice analysis algorithms,1421,44650.023305185256,24836.07562126225,8
c1142,Depth Estimation Advancements,33,30685.819172947453,33785.189822852284,8
c1533,Materials Science Algorithms,1195,26356.259909729375,40764.70123584628,8
c3796,Oxygen level optimization,2467,48716.81139699532,34387.27318543732,8
c1357,Multi-objective optimization,3642,25166.1194055237,20447.563111840813,8
c2737,Advancements in DRL,3550,28113.765746582496,19873.792110049268,7
c986,Marine ecosystem algorithms,933,22901.870280024927,45255.64855335547,7
c1813,Fault-tolerant flight control,272,15615.452329315029,23755.287129879543,7
c1441,Underwater target tracking,170,18733.78041067122,26520.573461469932,7
c2206,Cloud scheduling algorithms,3399,32728.667733720737,9593.838226048545,7
c1632,3D Video Algorithms,1321,32449.55464548499,32608.581262626205,7
c898,Rhinitis Management,2345,49138.01829833347,38437.279162694176,7
c896,Fluid Flow Optimization,600,15680.53431698309,33652.10787856719,7
c1978,Wireless localization algorithms,3844,24777.10683851016,16227.014178269632,7
c671,Knowledge-based systems,3004,36761.22572098373,19796.042978191166,7
c522,Algorithmic Impact,2762,40969.28824718257,20464.868204491395,7
c1499,Particle AI,1023,28799.03314737609,47900.531907034754,7
c2560,Cultural Optimization,3891,22307.877427694162,20123.15204060013,7
c2127,Algorithmic finance,2799,40421.28898510857,19111.60596805442,7
c1806,AI in Drug Discovery,1700,38206.14738510522,40473.66513792956,7
c701,Autonomous driving optimization,3814,18329.31661303482,19031.298205324958,7
c2440,Reference gene selection,1612,44502.117639872165,41718.341544278745,7
c1410,Terrain classification,3939,21619.166920810872,26278.678201743827,7
c3267,Congenital Heart Algorithms,2416,49967.49876215564,36688.338528200824,7
c3272,Signal DOA estimation,3990,22940.21486219573,27026.383675720714,7
c3943,Protein structure prediction,1715,37473.52324490834,39374.664983378985,7
c2664,Blood flow analysis,1875,39414.53890173559,43984.43038622904,7
c4088,Language acquisition algorithms,2941,42942.47802134362,21366.84909342118,7
c3578,Solar Cell Optimization,1132,24554.29945574331,38395.41628817311,7
c33,Exoskeleton algorithmics,1386,41269.76272972603,28329.17665251185,7
c3097,Crossover Optimization,3872,23501.97529595534,19874.084649649467,7
c1920,Surgical AI Advancements,2034,42417.444531226196,44251.88567852622,7
c3024,Prostate Cancer Advances,2087,46367.53385884804,43294.38054072763,7
c2887,Urinary infection prediction,2340,48864.117481617985,39029.1391711364,7
c1770,Groundwater optimization,821,15004.650915463593,40588.53119712285,7
c1151,Efficient AI processors,2742,33461.26888344728,21976.302155735997,7
c918,Surgical AI,1877,39747.447061932195,44658.9891367924,7
c1382,Neutron data analysis,1834,29941.393495264743,47271.95295654303,7
c2054,VANET security,3735,22789.462069327994,11182.792451499794,7
c932,3D sketch manipulation,8,30585.72133365653,31572.961950541052,7
c1933,Magnetic field algorithms,744,19335.891294332338,35880.05404715189,7
c3397,Efficient circuit design,3057,31620.035433010416,19873.296166900414,7
c1723,Algorithmic Imaging,1849,37131.11380296035,48980.907443525204,7
c3821,Sepsis algorithm optimization,2417,50040.14872685448,36564.15704048471,7
c3180,Air pollution estimation,880,18549.97070472994,46169.71457796541,7
c106,Liver disease prediction,2211,47863.64853168167,39134.98945396969,7
c945,Real-time structural monitoring,76,23956.881113265787,33575.012128445735,7
c1496,Nonlinear Stability Analysis,3947,21084.41236879996,26011.39267385218,7
c3177,Hamiltonian algorithms,96,20656.910503482046,34045.55686945966,7
c1217,Vibration control algorithms,532,13941.566854885916,30231.822654901127,7
c1447,Algorithmic Disease Management,2428,50271.873513380764,33812.74867900431,7
c3396,Symmetry detection,1313,31688.568389296463,32486.51539842042,7
c1125,Drone control algorithms,269,15602.441539991996,23449.451903036952,7
c3460,PKD Algorithm Advancements,2357,48513.48659243292,38654.53968447552,7
c2455,Replication algorithms,3417,32995.85315240945,12186.916474738358,7
c2219,Quantum entanglement algorithms,50,27678.53863906872,36539.38256664875,7
c2167,Electronic Scent Recognition,1033,27469.28688941981,46049.36255086662,7
c3548,Aquatic conservation algorithms,932,22754.553209870304,45211.086688369134,7
c3029,Ultrasound algorithm advancements,1766,33568.81772989404,44787.4840966807,7
c2745,Hypergeometric algorithms,3585,28024.246797042575,25785.688928167743,7
c2111,Stochastic algorithms,3594,27162.102412524382,25097.896607971717,7
c1093,Secure routing algorithms,3261,29201.564012793668,9317.603439076258,7
c3803,Addiction Algorithms,2542,48958.75885884766,30513.05603740874,7
c1436,Motion Planning Algorithms,234,20074.216218926507,22588.71293458814,7
c1615,Emotion recognition,1446,46890.736747094285,25770.596912021098,7
c3021,Algorithmic groundwater modeling,814,15534.849288370262,41474.46930722162,7
c2009,Autonomous vehicle algorithms,264,15005.570057756913,22280.110074812907,7
c2222,Enhanced frequency estimation,4004,25538.209012134124,27553.055857366653,7
c2813,Energy-efficient tracking,3717,25481.59796912923,13974.68284990009,7
c515,Leak detection algorithms,627,14464.472783425548,33703.28985147209,7
c2910,Drought analysis,893,17982.617013941934,45085.34942696538,7
c1867,LIBS Spectra Analysis,1076,25305.025141318973,44399.2762634034,7
c3183,Branch prediction optimization,3436,32705.528773172748,14588.915465555094,7
c587,Sustainable Development Algorithms,2751,34309.988969260216,24320.480029509672,7
c3961,Polymer flow simulation,1180,25649.46760840011,40405.69483680777,7
c2941,Optical algorithm advancements,1145,24604.804415215942,37764.36462998447,7
c2010,Regularization algorithms,4011,26206.960384713348,28759.192729620652,7
c1908,Fiber image analysis,1727,35428.95211963203,42998.68682937332,7
c1259,Sediment modeling,819,15688.449720297825,40371.220678247046,7
c4121,Zoonotic disease prediction,2193,41829.58198149013,37294.59556292409,7
c343,Robotic reinforcement learning,3917,23482.42292233098,22279.465094405343,7
c2655,Viral assembly insights,1724,35955.86030953006,40396.238422034105,7
c2927,Fractional Optimal Control,3962,19614.478198312154,27933.335303388914,7
c1882,Automated organ segmentation,1945,42682.35240489007,46773.678472365034,7
c3188,Electrostatic protein modeling,1200,28098.74054106288,39937.11295236247,7
c2885,Autoregressive algorithms,2706,30805.041405982476,27065.49249362938,7
c6,Precision in cancer testing,2079,46135.10282832998,43491.6352467625,7
c866,Cancer research algorithms,2169,44098.456234746074,40225.098233977114,7
c2028,Cellular automata analysis,2735,31051.104950778496,22366.4983938767,7
c3404,Deep object detection,1324,32757.77527544246,32842.485151100685,7
c3042,Emotional learning algorithms,3597,26880.114722035458,24545.711275932626,7
c858,Efficient Riccati Solvers,3973,24221.3990591084,27912.872438031834,7
c946,Automated lung segmentation,1940,41867.07746943613,47426.772686938464,7
c313,AF algorithm evaluation,2471,50238.22150035038,33740.72648648033,7
c1577,Population Pharmacokinetics,2632,43918.150910038414,35044.90719187187,7
c572,Web document clustering,2771,41931.99445416937,19240.856406366,7
c2878,Hydrological optimization,809,16013.926209265794,41904.701417725286,7
c1604,Vestibular disorder diagnosis,2613,44882.251860383665,31795.861580534878,7
c2345,Load balancing algorithms,3459,31019.742037583066,12589.427362306287,7
c3472,Optimizing Magnetic Gears,449,7376.335908224155,25887.408034352324,7
c3958,Reinforcement learning optimization,3552,28422.26654118185,19746.39846281125,7
c3665,Algorithmic game search,3051,33117.89598203906,18610.200600588876,7
c1748,Efficient nonmonotonic reasoning,3079,35797.589914288976,18223.212182466566,7
c3420,Improved image segmentation,1273,33286.15914076713,35779.65171889614,7
c2691,Algorithmic Vascular Optimization,2316,50320.36525177427,38998.180756511305,7
c909,Urban algorithms,2723,31741.780869268,24777.717767634964,7
c2370,Neurodegenerative biomarker algorithms,2499,47590.68647110074,34379.88725615764,7
c1007,AI in Entrepreneurship,2793,40533.775745844236,19663.66943165705,7
c2484,Visual Brand Analysis,2930,43041.22675456169,19624.603310399834,7
c1343,Metabolic Network Analysis,1717,37386.65579871621,38299.034942534825,7
c1299,Microbiome Machine Learning,2207,45807.31494652467,39517.3932536248,7
c3589,Multi-label algorithms,2934,43217.579180473374,19855.443731631756,7
c1280,Cancer Treatment Advancements,2134,46508.11522122343,41302.958124523604,7
c1396,Voltage sag detection,340,9169.03027556646,23963.034179863607,7
c1934,Cooperative UAVs,253,17172.577177723837,19857.928927917506,7
c2811,Team Optimization,3072,34123.15109088085,17701.517358293553,7
c2872,Trade network analysis,2983,38024.9925680874,20027.802740177267,7
c3018,Satellite image classification,1008,23169.41287450837,44782.83594504277,6
c2182,Algorithmic analysis,2964,39349.184060718464,19592.01994508803,6
